seq,symbol,side,type,price,qty,peak_qty,order_id,action,ref_id
453,NVDA,BUY,LIMIT,182.92,4,,453,NEW,
454,AAPL,SELL,LIMIT,255.67,120,,454,NEW,
455,NVDA,BUY,LIMIT,182.86,103,,455,NEW,
456,NVDA,BUY,LIMIT,182.82,44,,456,NEW,
457,AAPL,SELL,LIMIT,255.68,93,,457,NEW,
458,TSLA,SELL,LIMIT,418.99,92,,458,NEW,
459,TSLA,BUY,LIMIT,418.77,24,,459,NEW,
460,AAPL,SELL,LIMIT,255.65,632,,460,NEW,
461,AAPL,BUY,LIMIT,255.6,105,,461,NEW,
462,GOOGL,SELL,LIMIT,305.37,53,,462,NEW,
463,AAPL,BUY,LIMIT,255.64,108,,463,NEW,
464,MSFT,SELL,LIMIT,402.96,18,,464,NEW,
465,AMZN,BUY,LIMIT,198.52,1807,,465,NEW,
466,AAPL,BUY,LIMIT,255.65,1,,466,NEW,
467,TSLA,BUY,LIMIT,418.85,26,,467,NEW,
468,AAPL,BUY,LIMIT,255.67,6,,468,NEW,
469,MSFT,BUY,LIMIT,402.94,29,,469,NEW,
470,MSFT,SELL,LIMIT,403.09,6,,470,NEW,
471,META,SELL,LIMIT,638.35,1,,471,NEW,
472,AAPL,BUY,LIMIT,255.61,1,,472,NEW,
473,GOOGL,BUY,LIMIT,305.28,53,,473,NEW,
474,GOOGL,SELL,LIMIT,305.37,5,,474,NEW,
475,AMZN,SELL,LIMIT,198.53,91,,475,NEW,
476,TSLA,BUY,LIMIT,418.94,106,,476,NEW,
477,META,SELL,LIMIT,638.32,103,,477,NEW,
478,AAPL,BUY,LIMIT,255.53,82,,478,NEW,
479,NVDA,BUY,LIMIT,182.81,116,,479,NEW,
480,SPY,SELL,LIMIT,680.45,77,,480,NEW,
481,AAPL,SELL,LIMIT,255.69,18,,481,NEW,
482,AMZN,SELL,LIMIT,198.5,29,,482,NEW,
483,AAPL,BUY,LIMIT,255.61,44,,483,NEW,
484,META,SELL,LIMIT,638.58,42,,484,NEW,
485,AMZN,SELL,LIMIT,198.53,103,,485,NEW,
486,SPY,SELL,LIMIT,680.59,22,,486,NEW,
487,NVDA,SELL,LIMIT,182.94,81,,487,NEW,
488,MSFT,SELL,LIMIT,403.17,112,,488,NEW,
489,AMZN,SELL,LIMIT,198.52,36,,489,NEW,
490,TSLA,BUY,LIMIT,418.89,117,,490,NEW,
491,AAPL,BUY,LIMIT,255.57,95,,491,NEW,
492,GOOGL,SELL,LIMIT,305.44,70,,492,NEW,
493,NVDA,SELL,LIMIT,182.97,27,,493,NEW,
494,SPY,BUY,LIMIT,680.24,31,,494,NEW,
495,AMZN,BUY,LIMIT,198.47,81,,495,NEW,
496,TSLA,BUY,LIMIT,419.08,113,,496,NEW,
497,MSFT,SELL,LIMIT,403.06,48,,497,NEW,
498,GOOGL,SELL,LIMIT,305.44,33,,498,NEW,
499,AAPL,BUY,LIMIT,255.56,1314,,499,NEW,
500,GOOGL,SELL,LIMIT,305.38,93,,500,NEW,
501,META,BUY,LIMIT,638.69,1267,,501,NEW,
502,AMZN,SELL,LIMIT,198.57,63,,502,NEW,
503,AAPL,BUY,LIMIT,255.54,98,,503,NEW,
504,TSLA,SELL,LIMIT,419.56,29,,504,NEW,
505,NVDA,BUY,LIMIT,182.93,46,,505,NEW,
506,GOOGL,BUY,LIMIT,305.23,22,,506,NEW,
507,META,SELL,LIMIT,638.68,44,,507,NEW,
508,MSFT,BUY,LIMIT,403.01,105,,508,NEW,
509,GOOGL,BUY,LIMIT,305.28,14,,509,NEW,
510,MSFT,SELL,LIMIT,403.06,86,,510,NEW,
511,AMZN,SELL,LIMIT,198.54,34,,511,NEW,
512,NVDA,BUY,LIMIT,182.92,71,,512,NEW,
513,AMZN,BUY,LIMIT,198.56,46,,513,NEW,
514,META,BUY,LIMIT,638.21,11,,514,NEW,
515,GOOGL,BUY,LIMIT,305.23,21,,515,NEW,
516,MSFT,BUY,LIMIT,403.05,564,,516,NEW,
517,NVDA,SELL,LIMIT,183.02,902,,517,NEW,
518,GOOGL,SELL,LIMIT,305.39,14,,518,NEW,
519,MSFT,BUY,LIMIT,403.14,1449,,519,NEW,
520,NVDA,SELL,LIMIT,183.11,23,,520,NEW,
521,NVDA,BUY,LIMIT,183.14,6,,521,NEW,
522,NVDA,BUY,LIMIT,183.18,72,,522,NEW,
523,MSFT,BUY,LIMIT,403.06,707,,523,NEW,
524,TSLA,SELL,LIMIT,419.6,107,,524,NEW,
525,GOOGL,SELL,LIMIT,305.4,1809,,525,NEW,
526,META,BUY,LIMIT,638.28,100,,526,NEW,
527,GOOGL,BUY,LIMIT,305.22,50,,527,NEW,
528,TSLA,BUY,LIMIT,419.43,115,,528,NEW,
529,AAPL,BUY,LIMIT,255.47,25,,529,NEW,
530,AAPL,SELL,LIMIT,255.47,30,,530,NEW,
531,AMZN,SELL,LIMIT,198.59,44,,531,NEW,
532,GOOGL,BUY,LIMIT,305.34,75,,532,NEW,
533,GOOGL,SELL,LIMIT,305.51,1933,,533,NEW,
534,SPY,BUY,LIMIT,680.29,109,,534,NEW,
535,AAPL,SELL,LIMIT,255.39,10,,535,NEW,
536,META,SELL,LIMIT,638.91,48,,536,NEW,
537,GOOGL,SELL,LIMIT,305.38,98,,537,NEW,
538,AMZN,BUY,LIMIT,198.44,37,,538,NEW,
539,AAPL,SELL,LIMIT,255.47,1295,,539,NEW,
540,MSFT,BUY,LIMIT,403.08,41,,540,NEW,
541,NVDA,BUY,LIMIT,183.13,35,,541,NEW,
542,META,SELL,LIMIT,638.87,14,,542,NEW,
543,META,SELL,LIMIT,638.85,85,,543,NEW,
544,AMZN,SELL,LIMIT,198.54,75,,544,NEW,
545,META,BUY,LIMIT,638.25,46,,545,NEW,
546,TSLA,SELL,LIMIT,419.41,98,,546,NEW,
547,AAPL,SELL,LIMIT,255.53,58,,547,NEW,
548,SPY,SELL,LIMIT,680.74,97,,548,NEW,
549,AMZN,BUY,LIMIT,198.4,108,,549,NEW,
550,SPY,BUY,LIMIT,680.49,44,,550,NEW,
551,SPY,BUY,LIMIT,680.48,50,,551,NEW,
552,SPY,SELL,LIMIT,680.64,5,,552,NEW,
553,AMZN,SELL,LIMIT,198.44,72,,553,NEW,
554,META,SELL,LIMIT,638.38,68,,554,NEW,
555,GOOGL,SELL,LIMIT,305.42,52,,555,NEW,
556,TSLA,SELL,LIMIT,419.62,778,,556,NEW,
557,AAPL,BUY,LIMIT,255.37,28,,557,NEW,
558,GOOGL,SELL,LIMIT,305.39,47,,558,NEW,
559,TSLA,BUY,LIMIT,419.52,116,,559,NEW,
560,TSLA,SELL,LIMIT,420.09,1589,,560,NEW,
561,AAPL,BUY,LIMIT,255.43,1289,,561,NEW,
562,MSFT,BUY,LIMIT,403.02,691,,562,NEW,
563,AAPL,BUY,LIMIT,255.44,78,,563,NEW,
564,SPY,BUY,LIMIT,680.47,59,,564,NEW,
565,MSFT,BUY,LIMIT,403.02,6,,565,NEW,
566,META,BUY,LIMIT,638.38,34,,566,NEW,
567,META,SELL,LIMIT,638.48,71,,567,NEW,
568,AAPL,BUY,LIMIT,255.51,112,,568,NEW,
569,TSLA,SELL,LIMIT,420.29,48,,569,NEW,
570,MSFT,SELL,LIMIT,402.99,37,,570,NEW,
571,NVDA,BUY,LIMIT,183.2,91,,571,NEW,
572,MSFT,SELL,LIMIT,403.08,10,,572,NEW,
573,SPY,BUY,LIMIT,680.55,44,,573,NEW,
574,NVDA,SELL,LIMIT,183.21,65,,574,NEW,
575,NVDA,BUY,LIMIT,183.16,116,,575,NEW,
576,GOOGL,BUY,LIMIT,305.37,18,,576,NEW,
577,AAPL,BUY,LIMIT,255.35,66,,577,NEW,
578,SPY,BUY,LIMIT,680.52,59,,578,NEW,
579,TSLA,SELL,LIMIT,420.28,61,,579,NEW,
580,MSFT,BUY,LIMIT,402.84,82,,580,NEW,
581,TSLA,BUY,LIMIT,420.09,57,,581,NEW,
582,GOOGL,SELL,LIMIT,305.59,92,,582,NEW,
583,GOOGL,BUY,LIMIT,305.53,8,,583,NEW,
584,META,BUY,LIMIT,638.03,38,,584,NEW,
585,GOOGL,BUY,LIMIT,305.58,90,,585,NEW,
586,AMZN,BUY,LIMIT,198.43,105,,586,NEW,
587,NVDA,BUY,LIMIT,183.15,56,,587,NEW,
588,GOOGL,SELL,LIMIT,305.71,25,,588,NEW,
589,AAPL,SELL,LIMIT,255.44,80,,589,NEW,
590,AMZN,SELL,LIMIT,198.42,47,,590,NEW,
591,TSLA,BUY,LIMIT,420.22,48,,591,NEW,
592,SPY,BUY,LIMIT,680.69,53,,592,NEW,
593,AAPL,BUY,LIMIT,255.36,112,,593,NEW,
594,AAPL,BUY,LIMIT,255.45,95,,594,NEW,
595,AAPL,SELL,LIMIT,255.45,54,,595,NEW,
596,AAPL,BUY,LIMIT,255.39,111,,596,NEW,
597,TSLA,SELL,LIMIT,420.56,34,,597,NEW,
598,AAPL,BUY,LIMIT,255.45,92,,598,NEW,
599,AAPL,BUY,LIMIT,255.5,30,,599,NEW,
600,AAPL,SELL,LIMIT,255.52,107,,600,NEW,
601,AAPL,BUY,LIMIT,255.45,15,,601,NEW,
602,AMZN,SELL,LIMIT,198.39,64,,602,NEW,
603,MSFT,SELL,LIMIT,402.93,447,,603,NEW,
604,AMZN,BUY,LIMIT,198.34,115,,604,NEW,
605,SPY,BUY,LIMIT,680.77,98,,605,NEW,
606,AMZN,SELL,LIMIT,198.39,111,,606,NEW,
607,AAPL,BUY,LIMIT,255.39,87,,607,NEW,
608,TSLA,BUY,LIMIT,420.24,91,,608,NEW,
609,MSFT,BUY,LIMIT,402.67,55,,609,NEW,
610,GOOGL,BUY,LIMIT,305.54,17,,610,NEW,
611,GOOGL,BUY,LIMIT,305.58,13,,611,NEW,
612,MSFT,SELL,LIMIT,402.59,13,,612,NEW,
613,MSFT,SELL,LIMIT,402.48,56,,613,NEW,
614,NVDA,BUY,LIMIT,183.1,48,,614,NEW,
615,AAPL,BUY,LIMIT,255.39,5,,615,NEW,
616,AAPL,BUY,LIMIT,255.26,57,,616,NEW,
617,AAPL,SELL,LIMIT,255.32,75,,617,NEW,
618,MSFT,SELL,LIMIT,402.5,101,,618,NEW,
619,AAPL,SELL,LIMIT,255.38,37,,619,NEW,
620,MSFT,BUY,LIMIT,402.41,18,,620,NEW,
621,META,BUY,LIMIT,638.08,57,,621,NEW,
622,NVDA,BUY,LIMIT,183.12,42,,622,NEW,
623,META,BUY,LIMIT,638.38,19,,623,NEW,
624,AAPL,BUY,LIMIT,255.23,1968,,624,NEW,
625,SPY,BUY,LIMIT,680.82,32,,625,NEW,
626,TSLA,BUY,LIMIT,419.97,24,,626,NEW,
627,MSFT,SELL,LIMIT,402.56,58,,627,NEW,
628,MSFT,SELL,LIMIT,402.56,112,,628,NEW,
629,TSLA,BUY,LIMIT,419.93,1277,,629,NEW,
630,AMZN,SELL,LIMIT,198.35,72,,630,NEW,
631,GOOGL,BUY,LIMIT,305.48,107,,631,NEW,
632,MSFT,SELL,LIMIT,402.52,1618,,632,NEW,
633,AAPL,SELL,LIMIT,255.4,31,,633,NEW,
634,NVDA,BUY,LIMIT,183.18,120,,634,NEW,
635,GOOGL,SELL,LIMIT,305.56,86,,635,NEW,
636,TSLA,SELL,LIMIT,419.94,60,,636,NEW,
637,AAPL,BUY,LIMIT,255.35,1443,,637,NEW,
638,META,BUY,LIMIT,638.15,47,,638,NEW,
639,MSFT,SELL,LIMIT,402.56,97,,639,NEW,
640,AMZN,BUY,LIMIT,198.32,357,,640,NEW,
641,AAPL,SELL,LIMIT,255.4,60,,641,NEW,
642,NVDA,BUY,LIMIT,183.11,1104,,642,NEW,
643,GOOGL,BUY,LIMIT,305.53,15,,643,NEW,
644,TSLA,SELL,LIMIT,420.01,41,,644,NEW,
645,NVDA,SELL,LIMIT,183.23,8,,645,NEW,
646,MSFT,SELL,LIMIT,402.54,80,,646,NEW,
647,NVDA,BUY,LIMIT,183.16,3,,647,NEW,
648,SPY,SELL,LIMIT,681.03,116,,648,NEW,
649,META,SELL,LIMIT,638.46,8,,649,NEW,
650,AAPL,BUY,LIMIT,255.34,90,,650,NEW,
651,AAPL,SELL,LIMIT,255.33,27,,651,NEW,
652,GOOGL,SELL,LIMIT,305.6,95,,652,NEW,
653,TSLA,SELL,LIMIT,420.13,59,,653,NEW,
654,GOOGL,SELL,LIMIT,305.69,12,,654,NEW,
655,SPY,SELL,LIMIT,681.06,1715,,655,NEW,
656,AAPL,SELL,LIMIT,255.29,64,,656,NEW,
657,SPY,SELL,LIMIT,681.05,101,,657,NEW,
658,AAPL,BUY,LIMIT,255.26,54,,658,NEW,
659,AMZN,SELL,LIMIT,198.31,87,,659,NEW,
660,TSLA,BUY,LIMIT,420,1887,,660,NEW,
661,AMZN,SELL,LIMIT,198.3,57,,661,NEW,
662,SPY,SELL,LIMIT,681.04,22,,662,NEW,
663,TSLA,SELL,LIMIT,419.97,92,,663,NEW,
664,TSLA,BUY,LIMIT,420.01,59,,664,NEW,
665,META,BUY,LIMIT,638.69,72,,665,NEW,
666,GOOGL,SELL,LIMIT,305.7,79,,666,NEW,
667,META,SELL,LIMIT,638.88,4,,667,NEW,
668,MSFT,BUY,LIMIT,402.47,65,,668,NEW,
669,SPY,BUY,LIMIT,680.78,29,,669,NEW,
670,TSLA,BUY,LIMIT,419.81,76,,670,NEW,
671,AAPL,BUY,LIMIT,255.24,806,,671,NEW,
672,SPY,SELL,LIMIT,681.18,6,,672,NEW,
673,NVDA,BUY,LIMIT,183.2,30,,673,NEW,
674,META,SELL,LIMIT,639.2,28,,674,NEW,
675,MSFT,SELL,LIMIT,402.51,43,,675,NEW,
676,SPY,BUY,LIMIT,680.77,2,,676,NEW,
677,NVDA,SELL,LIMIT,183.34,58,,677,NEW,
678,SPY,BUY,LIMIT,680.7,99,,678,NEW,
679,AAPL,SELL,LIMIT,255.3,85,,679,NEW,
680,AAPL,BUY,LIMIT,255.24,105,,680,NEW,
681,META,SELL,LIMIT,639.22,64,,681,NEW,
682,AAPL,BUY,LIMIT,255.25,100,,682,NEW,
683,TSLA,BUY,LIMIT,419.91,21,,683,NEW,
684,META,BUY,LIMIT,639.01,25,,684,NEW,
685,GOOGL,SELL,LIMIT,305.68,119,,685,NEW,
686,AMZN,BUY,LIMIT,198.21,118,,686,NEW,
687,TSLA,SELL,LIMIT,420.07,13,,687,NEW,
688,TSLA,SELL,LIMIT,420.01,18,,688,NEW,
689,AMZN,BUY,LIMIT,198.22,49,,689,NEW,
690,AAPL,BUY,LIMIT,255.22,71,,690,NEW,
691,TSLA,SELL,LIMIT,420.32,102,,691,NEW,
692,AAPL,SELL,LIMIT,255.35,77,,692,NEW,
693,AAPL,BUY,LIMIT,255.3,66,,693,NEW,
694,GOOGL,SELL,LIMIT,305.76,110,,694,NEW,
695,SPY,SELL,LIMIT,680.98,1078,,695,NEW,
696,AAPL,SELL,LIMIT,255.4,25,,696,NEW,
697,META,BUY,LIMIT,639.41,22,,697,NEW,
698,TSLA,BUY,LIMIT,420.06,26,,698,NEW,
699,TSLA,BUY,LIMIT,419.82,101,,699,NEW,
700,MSFT,BUY,LIMIT,402.41,33,,700,NEW,
701,MSFT,BUY,LIMIT,402.55,64,,701,NEW,
702,SPY,SELL,LIMIT,680.95,103,,702,NEW,
703,TSLA,BUY,LIMIT,419.77,62,,703,NEW,
704,MSFT,SELL,LIMIT,402.8,26,,704,NEW,
705,AAPL,BUY,LIMIT,255.31,104,,705,NEW,
706,NVDA,SELL,LIMIT,183.34,93,,706,NEW,
707,GOOGL,BUY,LIMIT,305.63,41,,707,NEW,
708,MSFT,SELL,LIMIT,402.91,71,,708,NEW,
709,AMZN,SELL,LIMIT,198.23,43,,709,NEW,
710,META,BUY,LIMIT,639.45,112,,710,NEW,
711,NVDA,SELL,LIMIT,183.4,1446,,711,NEW,
712,TSLA,BUY,LIMIT,419.67,115,,712,NEW,
713,AAPL,BUY,LIMIT,255.36,91,,713,NEW,
714,AMZN,BUY,LIMIT,198.16,116,,714,NEW,
715,AMZN,BUY,LIMIT,198.09,1859,,715,NEW,
716,SPY,SELL,LIMIT,681.01,2,,716,NEW,
717,AMZN,BUY,LIMIT,198,117,,717,NEW,
718,NVDA,SELL,LIMIT,183.52,5,,718,NEW,
719,AMZN,SELL,LIMIT,198.11,54,,719,NEW,
720,NVDA,BUY,LIMIT,183.48,70,,720,NEW,
721,NVDA,SELL,LIMIT,183.49,11,,721,NEW,
722,TSLA,SELL,LIMIT,419.66,38,,722,NEW,
723,GOOGL,SELL,LIMIT,305.72,16,,723,NEW,
724,TSLA,SELL,LIMIT,419.95,20,,724,NEW,
725,MSFT,BUY,LIMIT,402.83,39,,725,NEW,
726,MSFT,SELL,LIMIT,402.93,51,,726,NEW,
727,NVDA,SELL,LIMIT,183.47,118,,727,NEW,
728,GOOGL,BUY,LIMIT,305.56,64,,728,NEW,
729,SPY,SELL,LIMIT,681.19,52,,729,NEW,
730,MSFT,BUY,LIMIT,402.87,1671,,730,NEW,
731,SPY,BUY,LIMIT,680.92,39,,731,NEW,
732,AMZN,SELL,LIMIT,198.09,39,,732,NEW,
733,AAPL,BUY,LIMIT,255.5,98,,733,NEW,
734,AMZN,SELL,LIMIT,198.07,84,,734,NEW,
735,META,BUY,LIMIT,639.45,60,,735,NEW,
736,TSLA,SELL,LIMIT,420.02,35,,736,NEW,
737,MSFT,SELL,LIMIT,402.89,111,,737,NEW,
738,GOOGL,BUY,LIMIT,305.46,60,,738,NEW,
739,SPY,SELL,LIMIT,681.23,58,,739,NEW,
740,AMZN,SELL,LIMIT,198.04,86,,740,NEW,
741,AAPL,BUY,LIMIT,255.38,19,,741,NEW,
742,TSLA,BUY,LIMIT,419.57,48,,742,NEW,
743,MSFT,SELL,LIMIT,402.82,6,,743,NEW,
744,META,SELL,LIMIT,639.88,94,,744,NEW,
745,META,BUY,LIMIT,639.64,939,,745,NEW,
746,MSFT,SELL,LIMIT,402.91,340,,746,NEW,
747,AMZN,BUY,LIMIT,197.98,62,,747,NEW,
748,META,SELL,LIMIT,639.79,118,,748,NEW,
749,META,BUY,LIMIT,639.7,110,,749,NEW,
750,AMZN,BUY,LIMIT,197.87,91,,750,NEW,
751,AAPL,BUY,LIMIT,255.45,78,,751,NEW,
752,TSLA,BUY,LIMIT,419.74,103,,752,NEW,
753,AAPL,SELL,LIMIT,255.52,16,,753,NEW,
754,TSLA,BUY,LIMIT,419.91,80,,754,NEW,
755,MSFT,BUY,LIMIT,402.76,67,,755,NEW,
756,AAPL,BUY,LIMIT,255.45,30,,756,NEW,
757,TSLA,BUY,LIMIT,420.06,49,,757,NEW,
758,GOOGL,SELL,LIMIT,305.64,54,,758,NEW,
759,META,BUY,LIMIT,639.61,66,,759,NEW,
760,NVDA,SELL,LIMIT,183.49,20,,760,NEW,
761,SPY,BUY,LIMIT,680.98,82,,761,NEW,
762,MSFT,BUY,LIMIT,402.7,87,,762,NEW,
763,NVDA,SELL,LIMIT,183.55,7,,763,NEW,
764,AMZN,BUY,LIMIT,197.85,22,,764,NEW,
765,GOOGL,SELL,LIMIT,305.68,98,,765,NEW,
766,AAPL,BUY,LIMIT,255.54,78,,766,NEW,
767,NVDA,BUY,LIMIT,183.49,119,,767,NEW,
768,MSFT,SELL,LIMIT,402.74,81,,768,NEW,
769,NVDA,BUY,LIMIT,183.42,47,,769,NEW,
770,AAPL,SELL,LIMIT,255.65,1,,770,NEW,
771,AAPL,SELL,LIMIT,255.63,489,,771,NEW,
772,TSLA,SELL,LIMIT,420.08,7,,772,NEW,
773,AAPL,BUY,LIMIT,255.5,28,,773,NEW,
774,TSLA,BUY,LIMIT,419.78,79,,774,NEW,
775,NVDA,BUY,LIMIT,183.42,87,,775,NEW,
776,TSLA,SELL,LIMIT,419.88,66,,776,NEW,
777,TSLA,SELL,LIMIT,419.89,9,,777,NEW,
778,NVDA,SELL,LIMIT,183.53,1662,,778,NEW,
779,GOOGL,BUY,LIMIT,305.46,52,,779,NEW,
780,AAPL,SELL,LIMIT,255.64,42,,780,NEW,
781,AMZN,SELL,LIMIT,197.88,1763,,781,NEW,
782,SPY,BUY,LIMIT,680.93,120,,782,NEW,
783,NVDA,BUY,LIMIT,183.46,24,,783,NEW,
784,AMZN,BUY,LIMIT,197.82,1761,,784,NEW,
785,GOOGL,BUY,LIMIT,305.33,119,,785,NEW,
786,SPY,SELL,LIMIT,681.25,30,,786,NEW,
787,TSLA,BUY,LIMIT,419.75,75,,787,NEW,
788,MSFT,SELL,LIMIT,402.69,94,,788,NEW,
789,AAPL,SELL,LIMIT,255.43,107,,789,NEW,
790,GOOGL,SELL,LIMIT,305.55,31,,790,NEW,
791,SPY,BUY,LIMIT,680.9,55,,791,NEW,
792,AMZN,SELL,LIMIT,197.88,110,,792,NEW,
793,MSFT,BUY,LIMIT,402.63,117,,793,NEW,
794,NVDA,BUY,LIMIT,183.61,21,,794,NEW,
795,GOOGL,SELL,LIMIT,305.52,111,,795,NEW,
796,SPY,BUY,LIMIT,680.81,105,,796,NEW,
797,AAPL,SELL,LIMIT,255.4,86,,797,NEW,
798,GOOGL,BUY,LIMIT,305.32,41,,798,NEW,
799,MSFT,SELL,LIMIT,402.87,1627,,799,NEW,
800,AMZN,SELL,LIMIT,197.92,65,,800,NEW,
801,NVDA,SELL,LIMIT,183.67,62,,801,NEW,
802,META,BUY,LIMIT,639.55,63,,802,NEW,
803,AMZN,SELL,LIMIT,197.84,13,,803,NEW,
804,META,BUY,LIMIT,639.62,29,,804,NEW,
805,MSFT,SELL,LIMIT,402.86,14,,805,NEW,
806,META,BUY,LIMIT,640.08,11,,806,NEW,
807,NVDA,SELL,LIMIT,183.6,68,,807,NEW,
808,TSLA,BUY,LIMIT,419.76,73,,808,NEW,
809,AAPL,SELL,LIMIT,255.31,91,,809,NEW,
810,GOOGL,SELL,LIMIT,305.5,80,,810,NEW,
811,TSLA,SELL,LIMIT,420.02,60,,811,NEW,
812,AAPL,BUY,LIMIT,255.21,100,,812,NEW,
813,NVDA,SELL,LIMIT,183.58,67,,813,NEW,
814,AAPL,SELL,LIMIT,255.36,1,,814,NEW,
815,TSLA,SELL,LIMIT,419.97,84,,815,NEW,
816,TSLA,SELL,LIMIT,420.23,107,,816,NEW,
817,GOOGL,SELL,LIMIT,305.47,45,,817,NEW,
818,MSFT,SELL,LIMIT,402.77,118,,818,NEW,
819,MSFT,SELL,LIMIT,402.85,70,,819,NEW,
820,MSFT,BUY,LIMIT,402.9,41,,820,NEW,
821,AAPL,BUY,LIMIT,255.37,80,,821,NEW,
822,TSLA,BUY,LIMIT,420.07,99,,822,NEW,
823,SPY,SELL,LIMIT,680.91,49,,823,NEW,
824,AMZN,SELL,LIMIT,197.83,86,,824,NEW,
825,NVDA,SELL,LIMIT,183.63,8,,825,NEW,
826,NVDA,BUY,LIMIT,183.51,60,,826,NEW,
827,MSFT,SELL,LIMIT,403.01,74,,827,NEW,
828,GOOGL,BUY,LIMIT,305.3,7,,828,NEW,
829,MSFT,SELL,LIMIT,403.18,29,,829,NEW,
830,NVDA,SELL,LIMIT,183.61,29,,830,NEW,
831,MSFT,BUY,LIMIT,403.04,624,,831,NEW,
832,SPY,BUY,LIMIT,680.38,15,,832,NEW,
833,AAPL,BUY,LIMIT,255.36,119,,833,NEW,
834,TSLA,BUY,LIMIT,420.12,1188,,834,NEW,
835,AMZN,SELL,LIMIT,197.8,92,,835,NEW,
836,TSLA,SELL,LIMIT,419.79,69,,836,NEW,
837,AMZN,BUY,LIMIT,197.74,84,,837,NEW,
838,NVDA,BUY,LIMIT,183.6,111,,838,NEW,
839,AAPL,SELL,LIMIT,255.4,87,,839,NEW,
840,TSLA,SELL,LIMIT,419.98,73,,840,NEW,
841,GOOGL,SELL,LIMIT,305.3,110,,841,NEW,
842,AAPL,SELL,LIMIT,255.43,65,,842,NEW,
843,AAPL,SELL,LIMIT,255.42,92,,843,NEW,
844,AAPL,SELL,LIMIT,255.34,105,,844,NEW,
845,TSLA,BUY,LIMIT,419.6,110,,845,NEW,
846,NVDA,SELL,LIMIT,183.61,26,,846,NEW,
847,TSLA,BUY,LIMIT,419.59,59,,847,NEW,
848,NVDA,SELL,LIMIT,183.49,61,,848,NEW,
849,AMZN,BUY,LIMIT,197.79,90,,849,NEW,
850,TSLA,SELL,LIMIT,420.02,48,,850,NEW,
851,AAPL,BUY,LIMIT,255.27,65,,851,NEW,
852,NVDA,BUY,LIMIT,183.32,72,,852,NEW,
853,MSFT,SELL,LIMIT,403.2,77,,853,NEW,
854,NVDA,BUY,LIMIT,183.35,7,,854,NEW,
855,AAPL,SELL,LIMIT,255.41,9,,855,NEW,
856,MSFT,BUY,LIMIT,403.06,47,,856,NEW,
857,NVDA,BUY,LIMIT,183.25,60,,857,NEW,
858,AAPL,BUY,LIMIT,255.33,16,,858,NEW,
859,NVDA,SELL,LIMIT,183.33,7,,859,NEW,
860,AMZN,BUY,LIMIT,197.85,93,,860,NEW,
861,TSLA,BUY,LIMIT,419.88,69,,861,NEW,
862,MSFT,BUY,LIMIT,403.12,1205,,862,NEW,
863,GOOGL,BUY,LIMIT,305.19,34,,863,NEW,
864,AAPL,BUY,LIMIT,255.31,9,,864,NEW,
865,TSLA,BUY,LIMIT,419.65,14,,865,NEW,
866,AMZN,SELL,LIMIT,197.79,89,,866,NEW,
867,NVDA,SELL,LIMIT,183.27,46,,867,NEW,
868,MSFT,BUY,LIMIT,403.13,114,,868,NEW,
869,SPY,SELL,LIMIT,680.61,17,,869,NEW,
870,META,BUY,LIMIT,640.04,76,,870,NEW,
871,NVDA,SELL,LIMIT,183.28,25,,871,NEW,
872,AMZN,BUY,LIMIT,197.72,23,,872,NEW,
873,AMZN,SELL,LIMIT,197.77,7,,873,NEW,
874,AAPL,BUY,LIMIT,255.38,102,,874,NEW,
875,SPY,BUY,LIMIT,680.38,24,,875,NEW,
876,GOOGL,SELL,LIMIT,305.2,22,,876,NEW,
877,GOOGL,BUY,LIMIT,305.01,46,,877,NEW,
878,NVDA,SELL,LIMIT,183.4,1019,,878,NEW,
879,GOOGL,BUY,LIMIT,305.02,86,,879,NEW,
880,AMZN,BUY,LIMIT,197.67,11,,880,NEW,
881,MSFT,BUY,LIMIT,403.12,120,,881,NEW,
882,META,BUY,LIMIT,640.25,108,,882,NEW,
883,TSLA,SELL,LIMIT,419.55,866,,883,NEW,
884,NVDA,BUY,LIMIT,183.35,18,,884,NEW,
885,MSFT,SELL,LIMIT,403.23,61,,885,NEW,
886,AMZN,BUY,LIMIT,197.67,908,,886,NEW,
887,MSFT,SELL,LIMIT,403.09,1868,,887,NEW,
888,MSFT,SELL,LIMIT,403.08,108,,888,NEW,
889,AMZN,SELL,LIMIT,197.7,112,,889,NEW,
890,META,BUY,LIMIT,640.02,99,,890,NEW,
891,TSLA,BUY,LIMIT,419.24,67,,891,NEW,
892,AMZN,BUY,LIMIT,197.47,61,,892,NEW,
893,MSFT,BUY,LIMIT,402.99,67,,893,NEW,
894,SPY,SELL,LIMIT,680.69,18,,894,NEW,
895,META,BUY,LIMIT,639.75,23,,895,NEW,
896,AAPL,SELL,LIMIT,255.51,119,,896,NEW,
897,META,BUY,LIMIT,639.74,97,,897,NEW,
898,AAPL,SELL,LIMIT,255.54,35,,898,NEW,
899,AMZN,SELL,LIMIT,197.54,6,,899,NEW,
900,GOOGL,BUY,LIMIT,305.1,1478,,900,NEW,
901,AMZN,SELL,LIMIT,197.57,20,,901,NEW,
902,NVDA,SELL,LIMIT,183.39,1533,,902,NEW,
903,AAPL,BUY,LIMIT,255.49,112,,903,NEW,
904,SPY,SELL,LIMIT,680.66,89,,904,NEW,
905,META,BUY,LIMIT,639.42,97,,905,NEW,
